transaction_id,line_item_id,invoice_id,synced_at,txn_type,txn_source,txn_date,inv_supplier_name,inv_supplier_gstin,inv_supplier_pan,inv_supplier_city,inv_supplier_state,inv_supplier_email,inv_supplier_phone,inv_supplier_bank_name,vnd_vendor_id,vnd_vendor_code,vnd_vendor_name_normalized,vnd_vendor_type,vnd_trade_category,vnd_overall_rating,vnd_financial_health,vnd_blacklisted,vnd_approved_vendor,vnd_msme_flag,inv_project_id,inv_project_code,inv_project_name,prj_client_name,prj_site_city,prj_site_state,prj_type,prj_total_contract_value,prj_is_epc,prj_status,inv_invoice_number,inv_invoice_date,inv_invoice_type,inv_invoice_currency,inv_place_of_supply,inv_li_sl_no,inv_li_description,inv_li_hsn_sac_code,inv_li_quantity,inv_li_uom,inv_li_uom_normalized,inv_li_unit_rate,inv_li_taxable_amount,inv_li_total_amount,inv_li_epc_category,inv_li_material_type,inv_taxable_amount,inv_cgst_amount,inv_sgst_amount,inv_igst_amount,inv_other_charges,inv_total_amount,inv_duplicate_flag,inv_off_contract_flag,inv_price_variance_flag,inv_grn_matched,po_over_invoiced_flag,row_process_id
INV-BDE9B71B,LI-0007720,INV-07923D52,2026-05-08 18:01:40,invoice,ocr_pdf,2024-01-04,DuPont Personal Protection,48-2268949,77-728813-8878,Wilmington,DE,procurement@dupont.com,+1-489-862-2921,Deutsche Bank,00000000-0000-0000-0000-000206d734fb,VND-DPP-158,DuPont Personal Protection,supplier,safety_equipment,4.1,B,0,1,0,PROJ-NUC-002,BEC-NUC-STR,Sizewell C Nuclear Power Station,EDF Energy,Suffolk,SUF,nuclear_power,20000000000,1,active,DP-2024-0007720,2024-01-04,tax_invoice,USD,SUF,3,Safety Equipment supply — Sizewell C Nuclear Power Station Lot 3,8419,27.9,EA,EA,12290.45,342903.55,360048.73,site_overheads,service,342903.55,0.0,0.0,0.0,194.05,360048.73,0,0,0,0,0,7720
INV-E8DB0892,LI-0007721,INV-08384A19,2026-05-08 18:01:40,invoice,ocr_pdf,2024-01-19,DuPont Personal Protection,48-2268949,77-728813-8878,Wilmington,DE,procurement@dupont.com,+1-489-862-2921,Deutsche Bank,00000000-0000-0000-0000-000206d734fb,VND-DPP-158,DuPont Personal Protection,supplier,safety_equipment,4.1,B,0,1,0,PROJ-NUC-002,BEC-NUC-STR,Sizewell C Nuclear Power Station,EDF Energy,Suffolk,SUF,nuclear_power,20000000000,1,active,DP-2024-0007721,2024-01-19,tax_invoice,USD,SUF,4,Safety Equipment supply — Sizewell C Nuclear Power Station Lot 4,2523,22.3,EA,EA,31121.36,694006.33,694006.33,site_overheads,service,694006.33,0.0,0.0,0.0,348.76,694006.33,0,0,0,0,0,7721
INV-81F34134,LI-0007722,INV-89D737F7,2026-05-08 18:01:40,invoice,ocr_pdf,2025-11-04,DuPont Personal Protection,48-2268949,77-728813-8878,Wilmington,DE,procurement@dupont.com,+1-489-862-2921,Deutsche Bank,00000000-0000-0000-0000-000206d734fb,VND-DPP-158,DuPont Personal Protection,supplier,safety_equipment,4.1,B,0,1,0,PROJ-NUC-002,BEC-NUC-STR,Sizewell C Nuclear Power Station,EDF Energy,Suffolk,SUF,nuclear_power,20000000000,1,active,DP-2025-0007722,2025-11-04,tax_invoice,USD,SUF,5,Safety Equipment supply — Sizewell C Nuclear Power Station Lot 5,8419,35.76,EA,EA,45184.17,1615785.92,1749088.26,site_overheads,service,1615785.92,0.0,0.0,0.0,211.95,1749088.26,0,0,0,0,0,7722
INV-047E2AD5,LI-0007723,INV-F04F0133,2026-05-08 18:01:40,invoice,ocr_pdf,2024-07-15,DuPont Personal Protection,48-2268949,77-728813-8878,Wilmington,DE,procurement@dupont.com,+1-489-862-2921,Deutsche Bank,00000000-0000-0000-0000-000206d734fb,VND-DPP-158,DuPont Personal Protection,supplier,safety_equipment,4.1,B,0,1,0,PROJ-NUC-002,BEC-NUC-STR,Sizewell C Nuclear Power Station,EDF Energy,Suffolk,SUF,nuclear_power,20000000000,1,active,DP-2024-0007723,2024-07-15,tax_invoice,USD,SUF,6,Safety Equipment supply — Sizewell C Nuclear Power Station Lot 6,7306,6.65,EA,EA,10668.15,70943.2,74490.36,site_overheads,service,70943.2,0.0,0.0,0.0,352.81,74490.36,0,0,0,0,0,7723
INV-99D0015D,LI-0007724,INV-BA92C5DC,2026-05-08 18:01:40,invoice,ocr_pdf,2003-11-17,DuPont Personal Protection,48-2268949,77-728813-8878,Wilmington,DE,procurement@dupont.com,+1-489-862-2921,Deutsche Bank,00000000-0000-0000-0000-000206d734fb,VND-DPP-158,DuPont Personal Protection,supplier,safety_equipment,4.1,B,0,1,0,PROJ-ENV-001,BEC-ENV-HAN,Hanford Waste Treatment Plant,US Dept of Energy,Richland,WA,environmental,17000000000,1,active,DP-2003-0007724,2003-11-17,tax_invoice,USD,WA,1,Safety Equipment supply — Hanford Waste Treatment Plant Lot 1,2523,11.79,EA,EA,32574.2,384049.82,415733.93,site_overheads,service,384049.82,0.0,0.0,0.0,468.99,415733.93,0,0,0,0,0,7724
INV-82619EF0,LI-0007725,INV-BB089951,2026-05-08 18:01:40,invoice,ocr_pdf,2019-08-16,DuPont Personal Protection,48-2268949,77-728813-8878,Wilmington,DE,procurement@dupont.com,+1-489-862-2921,Deutsche Bank,00000000-0000-0000-0000-000206d734fb,VND-DPP-158,DuPont Personal Protection,supplier,safety_equipment,4.1,B,0,1,0,PROJ-ENV-001,BEC-ENV-HAN,Hanford Waste Treatment Plant,US Dept of Energy,Richland,WA,environmental,17000000000,1,active,DP-2019-0007725,2019-08-16,tax_invoice,USD,WA,2,Safety Equipment supply — Hanford Waste Treatment Plant Lot 2,8413,39.33,EA,EA,8211.68,322965.37,339113.64,site_overheads,service,322965.37,0.0,0.0,0.0,69.2,339113.64,0,0,0,0,0,7725
INV-9A639426,LI-0007726,INV-0E858591,2026-05-08 18:01:40,invoice,ocr_pdf,2021-05-08,DuPont Personal Protection,48-2268949,77-728813-8878,Wilmington,DE,procurement@dupont.com,+1-489-862-2921,Deutsche Bank,00000000-0000-0000-0000-000206d734fb,VND-DPP-158,DuPont Personal Protection,supplier,safety_equipment,4.1,B,0,1,0,PROJ-ENV-001,BEC-ENV-HAN,Hanford Waste Treatment Plant,US Dept of Energy,Richland,WA,environmental,17000000000,1,active,DP-2021-0007726,2021-05-08,tax_invoice,USD,WA,3,Safety Equipment supply — Hanford Waste Treatment Plant Lot 3,7306,2.49,EA,EA,42127.92,104898.52,104898.52,site_overheads,service,104898.52,0.0,0.0,0.0,221.98,104898.52,0,0,0,0,0,7726
INV-0CAEF2BE,LI-0007727,INV-B28452C5,2026-05-08 18:01:40,invoice,ocr_pdf,2024-08-26,DuPont Personal Protection,48-2268949,77-728813-8878,Wilmington,DE,procurement@dupont.com,+1-489-862-2921,Deutsche Bank,00000000-0000-0000-0000-000206d734fb,VND-DPP-158,DuPont Personal Protection,supplier,safety_equipment,4.1,B,0,1,0,PROJ-ENV-001,BEC-ENV-HAN,Hanford Waste Treatment Plant,US Dept of Energy,Richland,WA,environmental,17000000000,1,active,DP-2024-0007727,2024-08-26,tax_invoice,USD,WA,4,Safety Equipment supply — Hanford Waste Treatment Plant Lot 4,8537,12.61,EA,EA,28534.54,359820.55,389505.75,site_overheads,service,359820.55,0.0,0.0,0.0,67.42,389505.75,0,0,0,0,0,7727
INV-70ED5ABF,LI-0007728,INV-0DB6C718,2026-05-08 18:01:40,invoice,ocr_pdf,2004-03-17,DuPont Personal Protection,48-2268949,77-728813-8878,Wilmington,DE,procurement@dupont.com,+1-489-862-2921,Deutsche Bank,00000000-0000-0000-0000-000206d734fb,VND-DPP-158,DuPont Personal Protection,supplier,safety_equipment,4.1,B,0,1,0,PROJ-ENV-001,BEC-ENV-HAN,Hanford Waste Treatment Plant,US Dept of Energy,Richland,WA,environmental,17000000000,1,active,DP-2004-0007728,2004-03-17,tax_invoice,USD,WA,5,Safety Equipment supply — Hanford Waste Treatment Plant Lot 5,8544,39.84,EA,EA,25555.35,1018125.14,1069031.4,site_overheads,service,1018125.14,0.0,0.0,0.0,294.83,1069031.4,0,0,0,0,0,7728
INV-04A54762,LI-0007729,INV-9E8176A5,2026-05-08 18:01:40,invoice,ocr_pdf,2022-10-24,DuPont Personal Protection,48-2268949,77-728813-8878,Wilmington,DE,procurement@dupont.com,+1-489-862-2921,Deutsche Bank,00000000-0000-0000-0000-000206d734fb,VND-DPP-158,DuPont Personal Protection,supplier,safety_equipment,4.1,B,0,1,0,PROJ-ENV-001,BEC-ENV-HAN,Hanford Waste Treatment Plant,US Dept of Energy,Richland,WA,environmental,17000000000,1,active,DP-2022-0007729,2022-10-24,tax_invoice,USD,WA,6,Safety Equipment supply — Hanford Waste Treatment Plant Lot 6,8537,9.1,EA,EA,22920.24,208574.18,219002.89,site_overheads,service,208574.18,0.0,0.0,0.0,7.37,219002.89,0,0,0,0,0,7729
INV-0DD18558,LI-0007730,INV-C5458406,2026-05-08 18:01:40,invoice,ocr_pdf,2015-02-05,DuPont Personal Protection,48-2268949,77-728813-8878,Wilmington,DE,procurement@dupont.com,+1-489-862-2921,Deutsche Bank,00000000-0000-0000-0000-000206d734fb,VND-DPP-158,DuPont Personal Protection,supplier,safety_equipment,4.1,B,0,1,0,PROJ-ENV-001,BEC-ENV-HAN,Hanford Waste Treatment Plant,US Dept of Energy,Richland,WA,environmental,17000000000,1,active,DP-2015-0007730,2015-02-05,tax_invoice,USD,WA,7,Safety Equipment supply — Hanford Waste Treatment Plant Lot 7,8708,6.38,EA,EA,41115.67,262317.97,262317.97,site_overheads,service,262317.97,0.0,0.0,0.0,198.77,262317.97,0,0,0,0,0,7730
INV-6C7B517C,LI-0007731,INV-1508E790,2026-05-08 18:01:40,invoice,ocr_pdf,2024-01-22,DuPont Personal Protection,48-2268949,77-728813-8878,Wilmington,DE,procurement@dupont.com,+1-489-862-2921,Deutsche Bank,00000000-0000-0000-0000-000206d734fb,VND-DPP-158,DuPont Personal Protection,supplier,safety_equipment,4.1,B,0,1,0,PROJ-ENV-001,BEC-ENV-HAN,Hanford Waste Treatment Plant,US Dept of Energy,Richland,WA,environmental,17000000000,1,active,DP-2024-0007731,2024-01-22,tax_invoice,USD,WA,8,Safety Equipment supply — Hanford Waste Treatment Plant Lot 8,8544,3.95,EA,EA,30467.46,120346.47,120346.47,site_overheads,service,120346.47,0.0,0.0,0.0,334.79,120346.47,0,0,0,0,0,7731
INV-3DABA8B1,LI-0007732,INV-FFEA2E3A,2026-05-08 18:01:40,invoice,ocr_pdf,2025-07-22,Clean Harbors,84-8297991,32-686527-8644,Norwell,MA,procurement@cleanharbors.com,+1-849-607-2248,Wells Fargo,00000000-0000-0000-0000-0000cf267b79,VND-CH-159,Clean Harbors,subcontractor,safety_environment,4.0,A,0,1,0,PROJ-LNG-003,BEC-LNG-RG4,Rio Grande LNG Train 4,NextDecade Corporation,Brownsville,TX,lng,4770000000,1,active,CH-2025-0007732,2025-07-22,tax_invoice,USD,TX,1,Safety Environment supply — Rio Grande LNG Train 4 Lot 1,3926,24.44,LS,LS,149268.97,3648133.63,3648133.63,site_overheads,service,3648133.63,0.0,0.0,0.0,30.33,3648133.63,0,0,0,0,0,7732
INV-CC68C697,LI-0007733,INV-1F180750,2026-05-08 18:01:40,invoice,ocr_pdf,2024-06-09,Clean Harbors,84-8297991,32-686527-8644,Norwell,MA,procurement@cleanharbors.com,+1-849-607-2248,Wells Fargo,00000000-0000-0000-0000-0000cf267b79,VND-CH-159,Clean Harbors,subcontractor,safety_environment,4.0,A,0,1,0,PROJ-LNG-003,BEC-LNG-RG4,Rio Grande LNG Train 4,NextDecade Corporation,Brownsville,TX,lng,4770000000,1,active,CH-2024-0007733,2024-06-09,tax_invoice,USD,TX,2,Safety Environment supply — Rio Grande LNG Train 4 Lot 2,8419,7.75,LS,LS,29439.13,228153.26,228153.26,site_overheads,service,228153.26,0.0,0.0,0.0,188.96,228153.26,0,0,0,0,0,7733
INV-EAAB024F,LI-0007734,INV-DD2AA1A1,2026-05-08 18:01:40,invoice,ocr_pdf,2024-11-16,Clean Harbors,84-8297991,32-686527-8644,Norwell,MA,procurement@cleanharbors.com,+1-849-607-2248,Wells Fargo,00000000-0000-0000-0000-0000cf267b79,VND-CH-159,Clean Harbors,subcontractor,safety_environment,4.0,A,0,1,0,PROJ-LNG-003,BEC-LNG-RG4,Rio Grande LNG Train 4,NextDecade Corporation,Brownsville,TX,lng,4770000000,1,active,CH-2024-0007734,2024-11-16,tax_invoice,USD,TX,3,Safety Environment supply — Rio Grande LNG Train 4 Lot 3,8708,5.58,LS,LS,132214.22,737755.35,737755.35,site_overheads,service,737755.35,0.0,0.0,0.0,44.38,737755.35,0,0,0,0,0,7734
INV-6F677BC5,LI-0007735,INV-1276112F,2026-05-08 18:01:40,invoice,ocr_pdf,2024-10-14,Clean Harbors,84-8297991,32-686527-8644,Norwell,MA,procurement@cleanharbors.com,+1-849-607-2248,Wells Fargo,00000000-0000-0000-0000-0000cf267b79,VND-CH-159,Clean Harbors,subcontractor,safety_environment,4.0,A,0,1,0,PROJ-LNG-003,BEC-LNG-RG4,Rio Grande LNG Train 4,NextDecade Corporation,Brownsville,TX,lng,4770000000,1,active,CH-2024-0007735,2024-10-14,tax_invoice,USD,TX,4,Safety Environment supply — Rio Grande LNG Train 4 Lot 4,8708,29.23,LS,LS,368247.16,10763864.49,10763864.49,site_overheads,service,10763864.49,0.0,0.0,0.0,284.07,10763864.49,0,0,0,0,0,7735
INV-60969E69,LI-0007736,INV-8A88BE96,2026-05-08 18:01:40,invoice,ocr_pdf,2024-08-21,Clean Harbors,84-8297991,32-686527-8644,Norwell,MA,procurement@cleanharbors.com,+1-849-607-2248,Wells Fargo,00000000-0000-0000-0000-0000cf267b79,VND-CH-159,Clean Harbors,subcontractor,safety_environment,4.0,A,0,1,0,PROJ-LNG-003,BEC-LNG-RG4,Rio Grande LNG Train 4,NextDecade Corporation,Brownsville,TX,lng,4770000000,1,active,CH-2024-0007736,2024-08-21,tax_invoice,USD,TX,5,Safety Environment supply — Rio Grande LNG Train 4 Lot 5,8481,45.95,LS,LS,160508.53,7375366.95,7744135.3,site_overheads,service,7375366.95,0.0,0.0,0.0,388.7,7744135.3,0,0,0,0,0,7736
INV-695B417A,LI-0007737,INV-F4B4E1E7,2026-05-08 18:01:40,invoice,ocr_pdf,2025-02-18,Clean Harbors,84-8297991,32-686527-8644,Norwell,MA,procurement@cleanharbors.com,+1-849-607-2248,Wells Fargo,00000000-0000-0000-0000-0000cf267b79,VND-CH-159,Clean Harbors,subcontractor,safety_environment,4.0,A,0,1,0,PROJ-LNG-003,BEC-LNG-RG4,Rio Grande LNG Train 4,NextDecade Corporation,Brownsville,TX,lng,4770000000,1,active,CH-2025-0007737,2025-02-18,tax_invoice,USD,TX,6,Safety Environment supply — Rio Grande LNG Train 4 Lot 6,8419,47.36,LS,LS,236105.54,11181958.37,12104469.94,site_overheads,service,11181958.37,0.0,0.0,0.0,1.92,12104469.94,0,0,0,0,0,7737
INV-EF32E467,LI-0007738,INV-143E4843,2026-05-08 18:01:40,invoice,ocr_pdf,2025-05-27,Clean Harbors,84-8297991,32-686527-8644,Norwell,MA,procurement@cleanharbors.com,+1-849-607-2248,Wells Fargo,00000000-0000-0000-0000-0000cf267b79,VND-CH-159,Clean Harbors,subcontractor,safety_environment,4.0,A,0,1,0,PROJ-LNG-003,BEC-LNG-RG4,Rio Grande LNG Train 4,NextDecade Corporation,Brownsville,TX,lng,4770000000,1,active,CH-2025-0007738,2025-05-27,tax_invoice,USD,TX,7,Safety Environment supply — Rio Grande LNG Train 4 Lot 7,8413,37.13,LS,LS,129119.96,4794224.11,4794224.11,site_overheads,service,4794224.11,0.0,0.0,0.0,266.24,4794224.11,0,0,0,0,0,7738
INV-83C970AE,LI-0007739,INV-D72ED51D,2026-05-08 18:01:40,invoice,ocr_pdf,2024-06-24,Clean Harbors,84-8297991,32-686527-8644,Norwell,MA,procurement@cleanharbors.com,+1-849-607-2248,Wells Fargo,00000000-0000-0000-0000-0000cf267b79,VND-CH-159,Clean Harbors,subcontractor,safety_environment,4.0,A,0,1,0,PROJ-LNG-003,BEC-LNG-RG4,Rio Grande LNG Train 4,NextDecade Corporation,Brownsville,TX,lng,4770000000,1,active,CH-2024-0007739,2024-06-24,tax_invoice,USD,TX,8,Safety Environment supply — Rio Grande LNG Train 4 Lot 8,8544,12.31,LS,LS,114067.96,1404176.59,1520021.16,site_overheads,service,1404176.59,0.0,0.0,0.0,342.09,1520021.16,0,0,0,0,0,7739
INV-D81D61E0,LI-0007740,INV-212D75B6,2026-05-08 18:01:40,invoice,ocr_pdf,2024-04-28,Clean Harbors,84-8297991,32-686527-8644,Norwell,MA,procurement@cleanharbors.com,+1-849-607-2248,Wells Fargo,00000000-0000-0000-0000-0000cf267b79,VND-CH-159,Clean Harbors,subcontractor,safety_environment,4.0,A,0,1,0,PROJ-LNG-003,BEC-LNG-RG4,Rio Grande LNG Train 4,NextDecade Corporation,Brownsville,TX,lng,4770000000,1,active,CH-2024-0007740,2024-04-28,tax_invoice,USD,TX,9,Safety Environment supply — Rio Grande LNG Train 4 Lot 9,8708,33.2,LS,LS,86203.7,2861962.84,3098074.77,site_overheads,service,2861962.84,0.0,0.0,0.0,118.31,3098074.77,0,0,0,0,0,7740
INV-B867228D,LI-0007741,INV-6D5CD83F,2026-05-08 18:01:40,invoice,ocr_pdf,2024-08-02,Clean Harbors,84-8297991,32-686527-8644,Norwell,MA,procurement@cleanharbors.com,+1-849-607-2248,Wells Fargo,00000000-0000-0000-0000-0000cf267b79,VND-CH-159,Clean Harbors,subcontractor,safety_environment,4.0,A,0,1,0,PROJ-LNG-003,BEC-LNG-RG4,Rio Grande LNG Train 4,NextDecade Corporation,Brownsville,TX,lng,4770000000,1,active,CH-2024-0007741,2024-08-02,tax_invoice,USD,TX,10,Safety Environment supply — Rio Grande LNG Train 4 Lot 10,8413,28.46,LS,LS,48483.42,1379838.13,1493674.78,site_overheads,service,1379838.13,0.0,0.0,0.0,20.87,1493674.78,0,0,0,0,0,7741
INV-F55B2470,LI-0007742,INV-C8FDF7DD,2026-05-08 18:01:40,invoice,ocr_pdf,2024-09-28,Clean Harbors,84-8297991,32-686527-8644,Norwell,MA,procurement@cleanharbors.com,+1-849-607-2248,Wells Fargo,00000000-0000-0000-0000-0000cf267b79,VND-CH-159,Clean Harbors,subcontractor,safety_environment,4.0,A,0,1,0,PROJ-LNG-003,BEC-LNG-RG4,Rio Grande LNG Train 4,NextDecade Corporation,Brownsville,TX,lng,4770000000,1,active,CH-2024-0007742,2024-09-28,tax_invoice,USD,TX,11,Safety Environment supply — Rio Grande LNG Train 4 Lot 11,7306,7.61,LS,LS,321577.0,2447200.97,2649095.05,site_overheads,service,2447200.97,0.0,0.0,0.0,473.04,2649095.05,0,0,0,0,0,7742
INV-D6A99840,LI-0007743,INV-DAE5EA1A,2026-05-08 18:01:40,invoice,ocr_pdf,2024-04-11,Clean Harbors,84-8297991,32-686527-8644,Norwell,MA,procurement@cleanharbors.com,+1-849-607-2248,Wells Fargo,00000000-0000-0000-0000-0000cf267b79,VND-CH-159,Clean Harbors,subcontractor,safety_environment,4.0,A,0,1,0,PROJ-LNG-002,BEC-LNG-RG1,Rio Grande LNG Phase 1 Trains 1-3,NextDecade Corporation,Brownsville,TX,lng,12000000000,1,active,CH-2024-0007743,2024-04-11,tax_invoice,USD,TX,1,Safety Environment supply — Rio Grande LNG Phase 1 Trains 1-3 Lot 1,2523,13.78,LS,LS,100608.78,1386388.99,1455708.44,site_overheads,service,1386388.99,0.0,0.0,0.0,379.83,1455708.44,0,0,0,0,0,7743
INV-82DAA3F5,LI-0007744,INV-B002A764,2026-05-08 18:01:40,invoice,ocr_pdf,2023-06-18,Clean Harbors,84-8297991,32-686527-8644,Norwell,MA,procurement@cleanharbors.com,+1-849-607-2248,Wells Fargo,00000000-0000-0000-0000-0000cf267b79,VND-CH-159,Clean Harbors,subcontractor,safety_environment,4.0,A,0,1,0,PROJ-LNG-002,BEC-LNG-RG1,Rio Grande LNG Phase 1 Trains 1-3,NextDecade Corporation,Brownsville,TX,lng,12000000000,1,active,CH-2023-0007744,2023-06-18,tax_invoice,USD,TX,2,Safety Environment supply — Rio Grande LNG Phase 1 Trains 1-3 Lot 2,7304,4.76,LS,LS,85695.61,407911.1,428306.66,site_overheads,service,407911.1,0.0,0.0,0.0,167.84,428306.66,0,0,0,0,0,7744
INV-F9CBE650,LI-0007745,INV-65193391,2026-05-08 18:01:40,invoice,ocr_pdf,2024-05-17,Clean Harbors,84-8297991,32-686527-8644,Norwell,MA,procurement@cleanharbors.com,+1-849-607-2248,Wells Fargo,00000000-0000-0000-0000-0000cf267b79,VND-CH-159,Clean Harbors,subcontractor,safety_environment,4.0,A,0,1,0,PROJ-LNG-002,BEC-LNG-RG1,Rio Grande LNG Phase 1 Trains 1-3,NextDecade Corporation,Brownsville,TX,lng,12000000000,1,active,CH-2024-0007745,2024-05-17,tax_invoice,USD,TX,3,Safety Environment supply — Rio Grande LNG Phase 1 Trains 1-3 Lot 3,8544,38.8,LS,LS,304444.51,11812446.99,11812446.99,site_overheads,service,11812446.99,0.0,0.0,0.0,172.49,11812446.99,0,0,0,0,0,7745
INV-B60E9B5B,LI-0007746,INV-FEA8508F,2026-05-08 18:01:40,invoice,ocr_pdf,2024-01-08,Clean Harbors,84-8297991,32-686527-8644,Norwell,MA,procurement@cleanharbors.com,+1-849-607-2248,Wells Fargo,00000000-0000-0000-0000-0000cf267b79,VND-CH-159,Clean Harbors,subcontractor,safety_environment,4.0,A,0,1,0,PROJ-LNG-002,BEC-LNG-RG1,Rio Grande LNG Phase 1 Trains 1-3,NextDecade Corporation,Brownsville,TX,lng,12000000000,1,active,CH-2024-0007746,2024-01-08,tax_invoice,USD,TX,4,Safety Environment supply — Rio Grande LNG Phase 1 Trains 1-3 Lot 4,7304,32.36,LS,LS,325685.47,10539181.81,10539181.81,site_overheads,service,10539181.81,0.0,0.0,0.0,49.89,10539181.81,0,0,0,0,0,7746
INV-B17977F5,LI-0007747,INV-9149C7E6,2026-05-08 18:01:40,invoice,ocr_pdf,2025-06-25,Clean Harbors,84-8297991,32-686527-8644,Norwell,MA,procurement@cleanharbors.com,+1-849-607-2248,Wells Fargo,00000000-0000-0000-0000-0000cf267b79,VND-CH-159,Clean Harbors,subcontractor,safety_environment,4.0,A,0,1,0,PROJ-LNG-002,BEC-LNG-RG1,Rio Grande LNG Phase 1 Trains 1-3,NextDecade Corporation,Brownsville,TX,lng,12000000000,1,active,CH-2025-0007747,2025-06-25,tax_invoice,USD,TX,5,Safety Environment supply — Rio Grande LNG Phase 1 Trains 1-3 Lot 5,8544,23.21,LS,LS,182372.56,4232867.12,4444510.48,site_overheads,service,4232867.12,0.0,0.0,0.0,74.61,4444510.48,0,0,0,0,0,7747
INV-6B831EF5,LI-0007748,INV-912AEB4E,2026-05-08 18:01:40,invoice,ocr_pdf,2024-04-04,Clean Harbors,84-8297991,32-686527-8644,Norwell,MA,procurement@cleanharbors.com,+1-849-607-2248,Wells Fargo,00000000-0000-0000-0000-0000cf267b79,VND-CH-159,Clean Harbors,subcontractor,safety_environment,4.0,A,0,1,0,PROJ-LNG-002,BEC-LNG-RG1,Rio Grande LNG Phase 1 Trains 1-3,NextDecade Corporation,Brownsville,TX,lng,12000000000,1,active,CH-2024-0007748,2024-04-04,tax_invoice,USD,TX,6,Safety Environment supply — Rio Grande LNG Phase 1 Trains 1-3 Lot 6,2523,23.51,LS,LS,345502.5,8122763.78,8122763.78,site_overheads,service,8122763.78,0.0,0.0,0.0,492.68,8122763.78,0,0,0,0,0,7748
INV-818BD1A8,LI-0007749,INV-8BB450C5,2026-05-08 18:01:40,invoice,ocr_pdf,2025-11-25,Clean Harbors,84-8297991,32-686527-8644,Norwell,MA,procurement@cleanharbors.com,+1-849-607-2248,Wells Fargo,00000000-0000-0000-0000-0000cf267b79,VND-CH-159,Clean Harbors,subcontractor,safety_environment,4.0,A,0,1,0,PROJ-LNG-002,BEC-LNG-RG1,Rio Grande LNG Phase 1 Trains 1-3,NextDecade Corporation,Brownsville,TX,lng,12000000000,1,active,CH-2025-0007749,2025-11-25,tax_invoice,USD,TX,7,Safety Environment supply — Rio Grande LNG Phase 1 Trains 1-3 Lot 7,8544,20.6,LS,LS,254901.8,5250977.08,5250977.08,site_overheads,service,5250977.08,0.0,0.0,0.0,469.91,5250977.08,0,0,0,0,0,7749
INV-83830848,LI-0007750,INV-D1590D18,2026-05-08 18:01:40,invoice,ocr_pdf,2024-04-21,Clean Harbors,84-8297991,32-686527-8644,Norwell,MA,procurement@cleanharbors.com,+1-849-607-2248,Wells Fargo,00000000-0000-0000-0000-0000cf267b79,VND-CH-159,Clean Harbors,subcontractor,safety_environment,4.0,A,0,1,0,PROJ-LNG-002,BEC-LNG-RG1,Rio Grande LNG Phase 1 Trains 1-3,NextDecade Corporation,Brownsville,TX,lng,12000000000,1,active,CH-2024-0007750,2024-04-21,tax_invoice,USD,TX,8,Safety Environment supply — Rio Grande LNG Phase 1 Trains 1-3 Lot 8,7213,34.75,LS,LS,220201.45,7652000.39,7652000.39,site_overheads,service,7652000.39,0.0,0.0,0.0,299.71,7652000.39,0,0,0,0,0,7750
INV-646A72C5,LI-0007751,INV-F224198E,2026-05-08 18:01:40,invoice,ocr_pdf,2024-10-16,Clean Harbors,84-8297991,32-686527-8644,Norwell,MA,procurement@cleanharbors.com,+1-849-607-2248,Wells Fargo,00000000-0000-0000-0000-0000cf267b79,VND-CH-159,Clean Harbors,subcontractor,safety_environment,4.0,A,0,1,0,PROJ-LNG-002,BEC-LNG-RG1,Rio Grande LNG Phase 1 Trains 1-3,NextDecade Corporation,Brownsville,TX,lng,12000000000,1,active,CH-2024-0007751,2024-10-16,tax_invoice,USD,TX,9,Safety Environment supply — Rio Grande LNG Phase 1 Trains 1-3 Lot 9,8413,44.17,LS,LS,77034.55,3402616.07,3402616.07,site_overheads,service,3402616.07,0.0,0.0,0.0,271.5,3402616.07,0,0,0,0,0,7751
INV-41BF5662,LI-0007752,INV-1C154F91,2026-05-08 18:01:40,invoice,ocr_pdf,2024-07-10,Clean Harbors,84-8297991,32-686527-8644,Norwell,MA,procurement@cleanharbors.com,+1-849-607-2248,Wells Fargo,00000000-0000-0000-0000-0000cf267b79,VND-CH-159,Clean Harbors,subcontractor,safety_environment,4.0,A,0,1,0,PROJ-LNG-002,BEC-LNG-RG1,Rio Grande LNG Phase 1 Trains 1-3,NextDecade Corporation,Brownsville,TX,lng,12000000000,1,active,CH-2024-0007752,2024-07-10,tax_invoice,USD,TX,10,Safety Environment supply — Rio Grande LNG Phase 1 Trains 1-3 Lot 10,8537,22.03,LS,LS,80873.99,1781654.0,1781654.0,site_overheads,service,1781654.0,0.0,0.0,0.0,270.77,1781654.0,0,0,0,0,0,7752
INV-6E766445,LI-0007753,INV-7E4889B9,2026-05-08 18:01:40,invoice,ocr_pdf,2024-02-15,Clean Harbors,84-8297991,32-686527-8644,Norwell,MA,procurement@cleanharbors.com,+1-849-607-2248,Wells Fargo,00000000-0000-0000-0000-0000cf267b79,VND-CH-159,Clean Harbors,subcontractor,safety_environment,4.0,A,0,1,0,PROJ-LNG-002,BEC-LNG-RG1,Rio Grande LNG Phase 1 Trains 1-3,NextDecade Corporation,Brownsville,TX,lng,12000000000,1,active,CH-2024-0007753,2024-02-15,tax_invoice,USD,TX,11,Safety Environment supply — Rio Grande LNG Phase 1 Trains 1-3 Lot 11,2523,19.21,LS,LS,121275.95,2329711.0,2446196.55,site_overheads,service,2329711.0,0.0,0.0,0.0,243.67,2446196.55,0,0,0,0,0,7753
